customer_id,unsub_date,re_engagement_date,user_tenure,num_logins_last_30_days,num_transactions_last_30_days,customer_segment,campaign_type,discount_offered,prev_winback_success,app_usage_time,winback_propensity_score,winback_success
d79bc269-edae-4041-8640-a732921acca2,2023-10-01,,179,15,1,Low-Value,SMS,5.91,0,234,0.139,0
a5e6a2f6-70e7-4caf-8870-da1222b2de1e,2023-01-06,2023-12-24,36,20,2,Medium-Value,Email,13.05,0,430,0.341,0
49c74062-f0fe-4c29-965b-d4a3b7395e09,2023-09-17,2023-08-06,897,18,2,Low-Value,Push Notification,29.93,0,366,0.323,0
48baaa7e-3fe5-4e80-88f5-2ebb14f96f96,2023-02-27,2023-03-19,34,24,4,Low-Value,Push Notification,5.18,0,227,0.026,0
60f1b577-fa14-431b-b25d-660479d2af4b,2023-10-10,2023-12-04,381,15,4,Low-Value,SMS,16.75,0,264,0.929,1
b7ee9e44-d68c-446b-9dcb-fdedc488f414,2023-04-16,2023-07-31,194,11,3,Low-Value,Push Notification,25.94,0,293,0.332,0
ab6bfbbe-5f92-4dd7-b30d-e5874be80e70,2023-05-13,2023-05-28,189,14,1,Low-Value,Email,12.21,0,382,0.103,0
06accf3a-3406-4e74-ac29-7e8f36fa61c0,2023-04-15,2023-10-19,415,17,1,Medium-Value,Email,29.92,0,277,0.494,0
83ebfc31-122c-4f01-b2ba-3805936b7cf9,2023-09-15,2023-05-19,25,20,1,Medium-Value,SMS,17.15,0,431,0.449,0
a5f15908-537f-41e8-8ee8-78d6c58bd601,2023-08-26,2023-08-31,328,7,1,Medium-Value,SMS,27.85,0,336,0.85,1
e46df271-2bfb-4fad-b035-1bd345aa603f,2023-11-26,2023-11-19,539,15,7,Medium-Value,Email,18.21,1,436,0.8,1
799a796f-0198-4dbd-a6a4-1f082e703485,2023-05-18,2023-10-28,642,23,2,Medium-Value,Email,14.94,0,185,0.782,1
30a19972-9295-4919-9c5b-714db3180fb2,2023-06-08,2023-09-01,68,13,0,Low-Value,Push Notification,22.75,0,450,0.932,1
efc5895e-c5b2-4949-b6be-d182be48e245,2023-01-01,,831,19,1,Medium-Value,Email,28.96,0,416,0.375,0
e062398f-f8c3-4330-a6dd-f579ebe68e5d,2023-12-09,2023-04-14,389,17,3,Medium-Value,Email,14.4,0,307,0.589,0
2fe539fb-9fd8-436d-b277-8906d4c31d72,2023-11-26,2023-01-04,779,19,2,High-Value,Email,26.62,0,247,0.67,0
cbbf7fbd-32f1-4f4b-a615-c77898f8b40b,2023-09-21,2023-01-10,242,10,4,Medium-Value,Push Notification,21.49,0,430,0.472,0
2f8ea3a3-9ff7-402f-9aba-82960a3710dc,2023-05-05,2023-09-13,285,10,5,Medium-Value,SMS,14.47,0,254,0.244,0
159cd420-dd27-44dc-9322-0c5e8a59092c,2023-01-21,2023-05-17,917,15,0,Medium-Value,Email,6.39,0,299,0.899,1
ec88add0-1dde-4e2b-a9ad-afd7b27bc4f3,2023-07-17,2023-07-27,840,7,5,Medium-Value,SMS,12.79,0,350,0.901,1
91517490-8a7d-432f-8fad-97c98dc0280e,2023-04-07,,216,13,3,Low-Value,Push Notification,25.78,0,186,0.768,0
6aeb1f5d-6d79-495c-b7f2-58b01bcbd545,2023-07-14,2023-05-31,117,16,1,Medium-Value,SMS,,0,281,0.346,0
8f98b7e2-7ed3-455c-8ab4-4489334e0f2d,2023-02-20,2023-04-11,182,23,4,Medium-Value,Email,19.3,0,207,0.003,0
c2493463-8a61-4139-8a36-69257bd50bfc,2023-06-07,2023-05-31,179,17,1,Low-Value,Email,17.8,0,144,0.491,0
19947fff-dc04-4c9e-8d3a-c25149f989d7,2023-09-08,2023-02-23,123,18,7,Low-Value,Email,21.54,0,508,0.525,0
37bb7bc4-a0e4-459c-ace2-4e120a7abb0c,2023-03-15,2023-05-05,114,20,4,Medium-Value,Email,28.48,0,234,0.488,0
3c2dc2bd-140c-4efd-97ee-a6a2784274ee,2023-04-12,2023-11-24,720,10,2,Medium-Value,SMS,23.79,0,362,0.096,0
970e2bfe-0a22-46f9-87b6-364e3b75d249,2023-02-19,2023-01-20,26,14,2,Low-Value,SMS,17.77,0,509,0.788,1
5695899c-41de-4756-bd93-8e3ddacc0f90,2023-02-25,2023-01-26,413,27,3,High-Value,Push Notification,25.76,0,236,0.532,0
8c5c3638-686b-4bdb-b87a-09c795509865,2023-01-24,2023-06-17,69,14,2,Medium-Value,Email,22.54,0,173,0.222,0
60974054-94e8-480c-947a-566dfe26e00a,2023-01-15,2023-01-07,154,20,1,High-Value,Email,27.39,0,476,0.957,1
8ec96443-dcf1-4d1d-a9d2-b0277d734399,2023-07-04,2023-08-25,23,19,6,High-Value,Email,23.11,0,206,0.302,0
082ca875-7b30-4c05-939c-5c232c2a24c5,2023-08-17,,114,7,4,Low-Value,Push Notification,23.83,0,258,0.382,0
44cd7932-f197-4f1e-9e48-c8cd29d10abd,2023-09-10,2023-03-03,533,16,4,Medium-Value,Email,7.1,0,242,0.401,0
8ace07cf-56bf-4aa0-bbdc-4846062e5c54,2023-09-05,2023-09-11,789,15,2,Medium-Value,SMS,5.1,0,315,0.401,0
f06f2d5e-da1e-404d-a103-ce5a86c9b19a,2023-04-23,2023-12-31,91,16,3,Low-Value,Email,28.89,0,117,0.643,0
bc92b9a9-4cd1-40ac-90be-35d0e7a20d9c,2023-05-10,2023-12-11,227,11,3,Low-Value,Email,11.3,1,362,0.284,0
79069fa7-a296-4fc4-a1fa-bab53053aac4,2023-01-03,2023-09-12,231,9,3,High-Value,SMS,9.13,0,346,0.903,1
a81dcbf8-2d09-428c-96b2-0bdaefd51845,2023-12-27,2023-11-11,754,12,2,High-Value,Push Notification,8.97,0,386,0.573,0
99da934c-48c3-411e-8f54-c9f28199870f,2023-06-08,2023-07-13,525,14,3,Low-Value,Push Notification,23.45,0,384,0.88,1
791ab548-3317-43e3-8291-f38889f0654c,2023-11-06,2023-06-24,262,20,5,Medium-Value,SMS,6.16,0,345,0.917,1
220a2ff9-d739-4e2b-acea-4183e4e74217,2023-02-15,,405,24,4,Low-Value,SMS,21.53,0,269,0.769,0
00e9923e-f124-4509-8e1a-fb5adca56dc7,2023-09-22,2023-05-04,686,21,4,Medium-Value,SMS,19.29,0,305,0.244,0
5ad2e337-f622-483a-aa8e-b0e902b851a4,2023-10-17,2023-01-15,3,19,1,Medium-Value,SMS,,0,234,0.33,0
299b88e9-4f43-40fd-9522-461b6ccf155b,2023-08-26,2023-11-27,188,9,0,High-Value,Email,8.39,0,319,0.229,0
412552da-7223-42d1-8007-7ea485c27810,2023-09-01,2023-11-18,867,12,1,Medium-Value,Push Notification,8.32,0,220,0.457,0
af139710-0dc9-4913-9bf1-d39485777654,2023-01-18,2023-03-17,492,16,1,Low-Value,Push Notification,11.49,1,313,0.511,0
ddc6fef4-dbc6-4939-8066-1d44f63cef34,2023-08-19,2023-01-18,285,11,4,Medium-Value,Push Notification,21.04,0,255,0.339,0
bcbaefce-6929-47c2-bc4a-7630f9d5b0a1,2023-09-29,2023-03-10,275,17,3,Low-Value,Push Notification,10.17,0,218,0.872,1
89d6e535-3e96-494d-b02c-dfc48bbe5377,2023-01-01,2023-09-07,155,18,6,Medium-Value,SMS,21.5,0,405,0.396,0
4247a5ec-d769-4280-968d-3678e29411ce,2023-04-27,2023-09-01,268,17,3,Medium-Value,Email,29.29,0,379,0.704,0
cc060873-6b8e-4c49-a83f-565a6f9474db,2023-08-27,2023-02-07,388,20,3,High-Value,Push Notification,,0,305,0.834,1
7624cd7c-8cd5-4b32-9574-01681c4c4dea,2023-09-24,2023-07-09,197,10,5,Medium-Value,Push Notification,24.95,1,125,0.161,0
c972a7d9-6594-44bd-a4ac-b090720d4b38,2023-09-19,2023-09-08,457,19,3,Medium-Value,Email,28.73,0,212,0.715,0
af698eb7-8adf-40e3-a669-5c714e84b16c,2023-08-19,2023-06-29,720,11,3,Medium-Value,Email,20.31,1,292,0.16,0
17cb68e9-1207-4c5d-b7e3-0fc63674d8e8,2023-05-02,2023-12-14,61,10,2,Medium-Value,Push Notification,24.22,0,347,0.764,0
01851186-89a5-4e7a-8762-6f475c17907f,2023-07-02,2023-05-28,219,17,6,Medium-Value,SMS,24.35,0,348,0.567,0
cd07a505-b497-4b74-b3a6-cc10fe346c2a,2023-05-01,2023-07-08,191,21,1,Medium-Value,Push Notification,29.36,0,323,0.514,0
3cd469e2-8ae2-41d5-93ac-c00fe193f330,2023-03-10,2023-04-28,424,17,4,Low-Value,Email,21.18,0,303,0.53,0
26068959-783f-4278-ad52-258d5b403953,2023-05-19,2023-12-04,104,15,4,Low-Value,Push Notification,11.83,0,278,0.402,0
e2d0f2f1-6ea2-4c29-92fd-a8cf164e8550,2023-12-08,,373,16,3,Medium-Value,SMS,9.89,1,237,0.05,0
7c9b14f1-fe1b-46e9-8c8a-f3a8accace15,2023-02-02,2023-10-10,766,15,4,Medium-Value,Email,12.67,0,465,0.553,0
271f4f23-4b16-47b0-8adc-3a16c9dbbfee,2023-03-11,2023-03-07,197,9,0,Medium-Value,Push Notification,24.04,0,403,0.022,0
9b909ca2-47bf-472a-a5b8-ee4f2155d360,2023-05-03,2023-08-14,883,8,5,Medium-Value,Push Notification,21.41,0,358,0.913,1
cc5500ad-5ec6-45bf-98ab-692f3cc39774,2023-02-24,2023-01-22,1819,14,1,Medium-Value,Push Notification,10.48,0,186,0.249,0
88e93830-2102-42e5-aa33-8ca0b1a749e9,2023-02-16,2023-03-16,40,15,6,Medium-Value,Email,26.5,0,181,0.649,0
4578b75f-f6e6-4ce2-9558-9997a8ed8e94,2023-04-08,2023-07-03,96,15,4,Low-Value,SMS,29.53,0,296,0.56,0
b4f03437-bdf1-487c-adf8-8ccb53af6850,2023-02-19,2023-09-23,1096,18,5,Medium-Value,Email,23.93,0,248,0.617,0
d31ee0d3-87ff-4690-b5cd-7e267b6f39f3,2023-12-17,2023-02-17,1159,13,0,Medium-Value,Email,6.55,0,186,0.324,0
1b35a87f-ec14-41f8-8c61-a7dca7436af4,2023-01-25,2023-12-04,37,17,1,High-Value,Email,20.69,0,310,0.449,0
ac0b7865-6792-4ad9-9f25-0b7f934a02f5,2023-09-15,2023-09-15,5,14,2,Low-Value,Push Notification,28.44,0,111,0.749,0
81b72028-e7ea-4f25-ba66-65d877f9e31d,2023-06-28,2023-09-16,64,24,2,Medium-Value,Push Notification,12.82,0,290,0.391,0
80cd24d9-62bc-48fd-83f2-64f81f4261e5,2023-02-18,2023-08-06,2016,15,6,Medium-Value,Email,19.64,0,350,0.285,0
f7197fbe-9b67-4ee5-bd5c-ee5e87ad59f6,2023-12-04,,72,26,4,Low-Value,Email,10.67,0,347,0.031,0
831e424e-cb5c-4ef8-b277-5da30596d96c,2023-12-23,2023-02-07,254,16,1,Low-Value,Email,27.02,0,119,0.476,0
baa1fc64-444e-45e0-8f5c-9b2f23eafe2d,2023-08-10,2023-12-21,688,13,1,Medium-Value,Push Notification,26.75,0,114,0.695,0
72865bef-f475-44c4-80b0-eac01df30538,2023-08-04,2023-06-18,7,10,1,Low-Value,SMS,14.11,0,278,0.289,0
c3fb8345-1d8c-413d-8afe-f399d5d7c42f,2023-02-26,2023-03-04,338,7,3,Medium-Value,Email,13.74,0,236,0.866,1
78f7f5af-3681-46be-8d25-482604cc44fe,2023-06-19,2023-05-06,118,10,3,High-Value,Push Notification,5.0,0,178,0.116,0
181c1927-fa5d-4bd9-94df-e56ffb047e93,2023-08-14,2023-01-29,723,10,2,Low-Value,Email,12.94,1,84,0.373,0
12d6b726-622a-4c09-a9fa-2dd9bed55442,2023-08-08,2023-05-19,121,16,4,Low-Value,Push Notification,24.54,0,211,0.74,0
b33e8082-d8d9-4b28-b0b4-56c1cb574380,2023-08-04,2023-03-17,423,12,2,High-Value,Push Notification,5.72,0,289,0.97,1
aae45d3e-b74f-4ed5-aa25-c593dcf0e47a,2023-02-08,2023-02-18,409,15,1,Low-Value,Push Notification,10.07,0,276,0.378,0
ca19bb05-b7e3-4520-a2e2-78ffe67d7767,2023-07-25,2023-05-04,91,21,2,Low-Value,Email,23.26,0,179,0.741,0
2804953f-6fd2-4269-9ed9-42064c8f1aeb,2023-06-07,2023-06-16,12,14,2,Low-Value,SMS,21.2,0,199,0.692,0
55dcabf3-4260-40ad-ae45-4319b7d8a779,2023-09-26,2023-05-23,192,25,2,High-Value,SMS,29.67,0,265,0.937,1
7f7d4c26-cc5b-4cb9-88ad-8fb7f60ae70b,2023-03-22,2023-01-29,124,9,4,Medium-Value,SMS,14.77,0,217,0.501,0
66c15f7c-2331-4ba7-81f0-b662fb94e86b,2023-06-30,2023-07-03,604,14,1,Medium-Value,Email,8.33,0,332,0.59,0
eb092563-c998-4221-b5bc-0af2511110bb,2023-11-21,2023-08-02,588,12,2,Medium-Value,Email,21.62,0,355,0.162,0
f5b5f63a-8cdd-4c16-b960-5c1372257977,2023-07-20,2023-11-29,222,19,1,Medium-Value,Push Notification,6.98,0,345,0.267,0
3ffcc2a6-8a8b-485c-8ed4-d525eadbe664,2023-12-08,2023-01-27,340,3,1,Medium-Value,Push Notification,7.92,0,190,0.633,0
42b04de2-889f-493f-8932-257b42d01a24,2023-01-26,2024-01-11,338,7,2,High-Value,SMS,19.2,1,333,0.56,0
a16bd216-6ac0-419d-9d7d-29e0c1207eee,2023-03-02,2023-04-21,640,14,1,Medium-Value,Email,16.8,0,335,0.446,0
e801c0c3-2649-4726-b036-0efc2035cc6e,2023-08-03,2024-01-16,201,22,2,High-Value,SMS,,1,448,0.701,0
a43bcda5-70d1-443a-9423-a6e5409db65f,2023-11-13,2023-01-16,117,16,6,Medium-Value,Push Notification,16.95,0,497,0.245,0
f8cde087-2bd7-49c2-b2e5-f54ae89a310c,2023-01-09,2023-07-25,112,8,4,Medium-Value,Email,26.71,0,424,0.699,0
d5e4e838-0f3d-40b9-ac35-9f2d3c66f7d2,2023-02-27,,280,9,2,Medium-Value,Email,23.12,0,254,0.188,0
8709520d-0bf8-49d6-9186-db3bfdecd45d,2023-06-10,2023-07-27,217,23,6,Medium-Value,SMS,16.37,0,222,0.495,0
a8273721-a000-44c8-8cb2-cdd7bd4bacea,2023-12-21,,211,11,3,Medium-Value,Email,12.78,0,279,0.113,0
3cac1d23-589f-4ca8-9d11-72866d3a1a15,2023-08-12,2023-04-05,34,10,2,High-Value,Push Notification,19.55,0,242,0.517,0
43a4e88b-0758-4dca-bc8a-ea42253b5561,2023-01-27,2023-12-31,462,22,5,Low-Value,Push Notification,5.07,0,509,0.821,1
848791ba-fdfa-4225-abfa-31615f12597a,2023-05-07,2023-10-09,87,20,2,Medium-Value,Email,23.33,0,395,0.484,0
6e7fbc85-3fa6-4ac3-8684-ce6d0015a2ac,2023-09-02,,80,21,2,High-Value,Push Notification,25.06,0,362,0.328,0
d8fecd46-64cc-419c-947d-420eb19cf97c,2023-03-05,2023-08-12,194,10,3,Low-Value,Email,8.04,0,380,0.138,0
f39f90d0-05b3-402c-82de-c14133da0d7c,2023-04-05,2023-08-23,94,7,5,Medium-Value,Push Notification,15.07,1,437,0.359,0
4925320c-8cc0-45d2-99cb-4e77a8d7560d,2023-10-12,2023-08-19,320,15,1,Medium-Value,Email,8.63,0,361,0.857,1
0e40d5c3-4662-4df6-8236-38c68ee9285c,2023-09-14,2023-01-24,169,16,5,Low-Value,Email,28.72,0,280,0.391,0
256fc2a9-420f-4949-ba70-68530bfdd465,2023-11-25,2023-03-15,217,16,1,Low-Value,Push Notification,25.65,0,374,0.185,0
efa2efd6-803f-4c58-a7e3-231b8408f9d3,2023-01-01,2023-12-14,281,22,5,Medium-Value,SMS,5.5,0,373,0.888,1
c5d4d76b-e216-4d24-84c3-e7121109c0c4,2023-01-28,2023-05-25,83,6,3,Low-Value,Email,29.26,0,188,0.928,1
e09d24e5-37e3-42da-a94d-04807eeccb37,2023-04-06,2023-06-07,61,19,2,High-Value,Push Notification,8.55,0,540,0.954,1
92404d4b-1407-401b-8f37-d07172fc9860,2023-03-06,2023-03-13,775,9,4,Low-Value,Email,7.1,0,238,0.519,0
4cc57a0e-1aec-4e6f-b5f5-2b001df96b2a,2023-06-15,2023-02-25,207,19,4,High-Value,SMS,5.82,0,454,0.562,0
326851cd-05df-4827-9534-f517144ff1b9,2023-08-02,2023-08-29,193,12,3,Medium-Value,SMS,24.77,0,283,0.304,0
e6c8f955-6c0e-4dbf-a1f3-e75fc932607d,2023-02-09,2023-04-17,13,10,2,Medium-Value,Email,28.13,0,415,0.337,0
e1b2c4a9-a832-47ab-a1f0-6942d67189c1,2023-10-05,2023-03-22,251,11,7,High-Value,Email,7.39,0,305,0.515,0
7ea838a5-f687-4283-b15d-7f12d6e53fac,2023-10-26,2023-08-06,294,7,4,Low-Value,SMS,29.58,0,155,0.162,0
f34a42c0-595f-4e1a-b20a-97082f1bca91,2023-02-05,2023-01-08,298,15,2,High-Value,Push Notification,12.9,1,406,0.962,1
71b85894-9ae7-4296-b332-d816e85b2840,2023-10-11,,448,11,4,Low-Value,Email,21.97,0,447,0.685,0
efdc84be-496d-4e35-84c9-7888579f1848,2023-11-27,2023-09-02,71,18,1,Medium-Value,Email,29.66,0,299,0.047,0
c8800a18-7bdf-45e9-a2d4-5d457b4077c8,2023-12-06,2023-05-23,106,18,4,Low-Value,Push Notification,5.21,0,385,0.258,0
3405c392-2c57-4cb9-bfe2-d870b0bbe428,2023-09-09,,607,23,0,Medium-Value,Push Notification,18.67,0,230,0.3,0
047330b9-b275-453f-b7f4-9545b4a96ca6,2023-12-13,2023-06-27,1073,16,0,Medium-Value,Email,21.4,0,306,0.01,0
8a198b39-1539-4dea-b4a4-0b5b888fadb1,2023-07-31,2023-03-28,53,17,2,Low-Value,Email,14.28,0,410,0.984,1
d4912082-4eb2-4408-8242-7b373e24f305,2023-05-06,2023-08-23,251,22,6,Medium-Value,Email,7.75,0,338,0.28,0
976505b9-442a-4c4b-9c13-9ee0013fafec,2023-11-15,2023-05-06,87,11,3,Medium-Value,Email,20.53,1,351,0.052,0
36033a71-b656-4bad-924e-e6642c159942,2023-06-02,2023-04-17,22,7,2,Medium-Value,Email,6.18,1,402,0.876,1
4a037903-7651-4a4e-adda-cef9ca6f8616,2024-01-01,2023-08-30,143,16,6,High-Value,Email,28.09,0,468,0.11,0
f0b11c89-3791-4aab-b13d-f0ac3810e0a5,2023-08-13,2023-07-17,56,7,4,Low-Value,Email,16.55,0,413,0.456,0
d3453a3e-b723-472d-8d50-e67337973be3,2023-01-05,2024-01-09,451,27,3,Medium-Value,SMS,27.76,0,333,0.365,0
e3c76b62-8966-407f-aaef-73d164cc79c9,2023-06-27,2023-04-06,278,22,5,Medium-Value,Email,25.91,0,298,0.078,0
59dc15a5-3b57-4142-93d0-bdd4f9e98bdf,2023-08-19,2023-09-10,56,25,2,Medium-Value,SMS,5.09,0,319,0.033,0
23a748b3-0ff7-4860-a280-7ea89f42025b,2023-01-14,2023-10-09,3,15,2,Medium-Value,Push Notification,16.48,0,171,0.269,0
fa298748-cbc3-495e-8bc9-08e875567c2e,2023-07-14,2023-08-07,602,17,3,Medium-Value,Push Notification,27.2,0,326,0.36,0
09010dbe-f83a-4415-a4aa-c2073c4a628f,2023-11-24,2023-07-28,70,12,2,High-Value,SMS,14.3,0,185,0.747,0
69ae576b-736a-460b-81b3-90440b2960e1,2023-04-06,2024-01-21,340,19,4,Medium-Value,Email,13.08,0,262,0.724,0
f6cbfd73-43e2-4811-a106-3745ec57a3b3,2023-03-13,2023-02-12,149,8,4,Medium-Value,Push Notification,22.14,0,375,0.464,0
e660d113-e13c-496c-94d1-74141c2e5c22,2023-01-22,2023-06-26,321,2,1,Medium-Value,Push Notification,22.63,0,260,0.21,0
baff2d13-0d96-4fb6-a43e-647f2988265d,2023-08-13,2024-01-01,138,11,2,Medium-Value,SMS,21.08,0,440,0.842,1
58ff8cc4-c11c-4d33-8588-fdbbf88d9f99,2023-06-26,2023-06-29,33,7,7,Medium-Value,Email,14.08,0,295,0.649,0
d51c95b6-3af4-4c69-86bc-5b50027f1b3d,2023-05-28,2023-02-08,92,22,4,High-Value,Email,6.59,0,420,0.349,0
dfecdbd7-952a-420b-a625-e495867317aa,2023-08-06,2023-02-07,76,24,1,High-Value,SMS,28.08,0,272,0.871,1
6ea37b7b-0fed-46d9-a220-2af31f0d3928,2023-10-01,2023-04-10,203,7,3,High-Value,Email,12.93,0,289,0.818,1
79b310bc-7bc5-4c0b-acaf-a84c2ec59713,2023-01-12,2023-03-10,391,21,4,Medium-Value,SMS,24.89,0,415,0.001,0
bd3c572b-2841-4aea-83d2-5229c5c5090d,2024-01-01,2023-04-26,111,19,6,High-Value,SMS,13.79,0,282,0.869,1
d5ee437f-3490-4ac1-be46-a3a60718b9d2,2023-07-09,2023-10-16,4,7,6,Medium-Value,Email,17.37,0,337,0.529,0
384dbb61-e1b4-4afd-9e36-855fd07374f2,2023-11-12,,267,13,1,Medium-Value,Email,14.34,0,257,0.924,1
83736ba7-3bac-4eae-926e-1ff8d41e5955,2023-05-04,2023-04-28,339,12,6,Low-Value,Email,7.03,1,70,0.771,1
dc84d849-b501-4ccc-8b6b-10528f9f60c6,2023-04-26,2023-07-05,1202,18,2,Medium-Value,Email,13.24,0,240,0.146,0
2c1e22c1-81e6-4e7f-9a07-afd8d399466c,2023-02-10,2023-04-15,324,8,2,High-Value,Email,28.89,0,446,0.341,0
69add9e0-6ef4-47a8-bc82-1b4bc4ad8a3d,2023-05-25,2023-07-19,232,14,3,High-Value,SMS,7.76,0,333,0.312,0
3b1c0804-07e6-461f-96eb-ac4a5dcc2419,2023-04-12,2023-11-25,310,11,2,Medium-Value,Push Notification,18.9,0,389,0.703,0
db61c091-014f-4be5-819a-19f1efe3d300,2023-02-22,2023-12-21,959,17,3,Medium-Value,Email,29.21,0,392,0.539,0
6c604971-d3e9-4f86-a4d4-1a6d0d948c12,2023-03-21,2023-11-21,643,13,3,Medium-Value,Email,5.51,0,377,0.27,0
a0b5c0b2-aa79-4abf-ac16-80f380b1d9d8,2023-01-07,2023-05-13,142,12,3,Medium-Value,Push Notification,6.73,0,459,0.762,0
471bb8c6-9e57-432e-b655-0e0e14c65c84,2023-12-19,2023-07-14,98,13,2,High-Value,Email,27.73,0,268,0.654,0
4c31ddb3-7eb8-47a1-b93d-fc9cf2691a89,2023-02-14,2024-01-09,111,25,5,Medium-Value,Push Notification,23.39,0,448,0.793,1
64f7bfa0-3094-4040-a2ee-a96c50c9b4d5,2023-10-09,2023-05-13,256,12,4,High-Value,Push Notification,18.63,0,367,0.747,0
a8d4c081-25a8-4438-aad7-472c66729fd9,2023-07-27,2023-09-28,497,9,0,Low-Value,SMS,18.42,0,344,0.614,0
f288dce6-3313-46bf-9060-5dcef8129342,2023-05-17,2023-08-29,255,17,2,High-Value,Push Notification,29.37,1,94,0.166,0
63e33669-e263-40cd-a491-0ac4bf25c151,2023-03-02,2023-01-05,25,14,3,Low-Value,Email,5.52,0,340,0.195,0
33c68b45-fa32-43ed-a472-45f13cec3e42,2023-08-09,2023-03-01,469,7,2,High-Value,Email,11.76,0,391,0.787,1
d7431589-0cb6-4793-a0d7-cf0e40e118d6,2023-12-27,2023-01-04,598,26,4,Low-Value,Email,12.92,0,323,0.856,1
ff15b8c7-b397-4cf7-995b-7b8bbc1bdccf,2023-06-05,2024-01-20,124,13,4,Medium-Value,Email,7.99,0,425,0.502,0
28ba8cc7-b840-4b47-bc43-a39f34cd4969,2023-12-09,2023-12-16,398,13,1,Medium-Value,Email,13.93,0,429,0.987,1
fbce62d6-c5d0-4539-987d-7d13ce844df4,2023-02-15,2023-02-04,202,15,2,Medium-Value,Email,14.26,0,272,0.295,0
ef5d41de-da90-4d8f-932f-6703f43be80a,2023-08-28,2023-02-10,802,23,4,Medium-Value,Email,28.97,0,310,0.732,0
0975ca38-594f-4c1c-adce-e335633f050c,2023-07-15,2023-02-14,681,6,5,High-Value,Email,16.05,0,273,0.67,0
ff82609f-2374-4f2b-b84a-40d606de4de6,2023-06-24,2023-11-06,272,16,4,Low-Value,Email,28.37,0,257,0.746,0
682d9df3-cdf1-4f9d-a396-dd6357097ce9,2023-06-12,2023-03-24,429,25,2,Medium-Value,Push Notification,25.25,0,309,0.416,0
7299ca36-9e2b-4a9f-841c-0ed7e986e095,2023-05-29,2024-01-02,784,15,3,Low-Value,SMS,23.42,0,323,0.244,0
0e38db89-d0ed-4814-8609-6cfa0293a4c3,2023-06-18,2024-01-16,249,8,2,Medium-Value,Push Notification,13.26,0,90,0.405,0
60f57a09-8624-4a2c-abb0-8e39e37a5e97,2023-04-24,,137,11,2,Medium-Value,Push Notification,,0,296,0.19,0
3ed6e2f6-d15a-4230-90a8-f4617ba403b0,2023-01-22,2023-07-25,511,16,3,Medium-Value,Push Notification,6.11,0,340,0.112,0
cb5a38bf-be72-4da4-9479-89d9646c935a,2023-02-13,2023-09-18,90,21,4,Medium-Value,Email,14.43,0,312,0.684,0
ed386ede-6137-4e07-bbb7-c36c4d668514,2023-08-04,2023-10-16,179,13,1,Low-Value,Email,26.76,1,292,0.986,1
78ef0671-3d55-497e-b957-36e3047faa34,2023-08-04,2023-07-24,732,19,2,Low-Value,SMS,24.53,0,198,0.667,0
43e1a481-2f83-4da2-a394-bf336c2bd015,2023-06-07,2023-02-10,470,7,1,Low-Value,Push Notification,25.21,0,169,0.134,0
bf5b849e-f3e8-496b-ad3b-7cdfada9d6f0,2023-06-03,2023-10-29,188,7,2,High-Value,Email,10.54,0,246,0.521,0
ce793998-d1ec-4eaf-b5ea-f0011145d13d,2023-01-07,2023-03-14,88,12,2,Low-Value,Email,10.25,0,118,0.604,0
ae503a18-efbd-4a1d-a0f3-6dde314bea26,2023-09-26,,160,22,5,High-Value,Email,21.58,0,295,0.736,0
d36e46ce-1094-4216-b0eb-940ce374f426,2023-01-13,2023-03-30,121,15,5,High-Value,SMS,21.28,0,215,0.775,1
1b378a89-ef34-40f6-ad4b-6e6c4558a55e,2023-11-19,2023-06-26,70,16,4,Medium-Value,Push Notification,9.88,0,320,0.198,0
e7c42c64-7a13-432b-975c-80dec27d9979,2023-12-04,2023-02-08,496,16,5,Medium-Value,Email,22.99,0,243,0.327,0
371904f6-667f-4040-a10e-0c498430bd26,2023-11-09,2023-08-05,106,20,4,Low-Value,Push Notification,14.4,0,105,0.543,0
50c9d87c-c0ce-43c1-9593-cfc21833400a,2023-07-13,2023-01-20,220,11,4,Low-Value,Email,27.17,0,201,0.005,0
81c6ffa9-3d88-41f5-9400-7cfe63a198b6,2023-07-13,2023-01-04,177,18,0,High-Value,Email,14.11,0,318,0.198,0
e3801e2b-2400-4062-809b-4219d967c393,2023-05-15,2023-02-09,1467,10,1,Medium-Value,Email,10.75,0,377,0.957,1
3c1d6fe1-2432-4728-85d7-b7c63435b14f,2023-10-20,,181,24,2,Medium-Value,Email,9.9,0,272,0.357,0
e729f6d7-f55c-4c04-b76f-d6727754bcfb,2023-02-28,2023-04-15,30,10,3,Medium-Value,Push Notification,27.45,1,325,0.746,0
52916c64-335c-4fe2-8f4f-1e3ab384dcaa,2023-05-27,2023-12-14,34,10,2,Medium-Value,Push Notification,26.5,0,281,0.472,0
3e756a8c-0caf-4537-b75a-c961a7df3557,2023-05-09,2023-10-17,326,17,9,Medium-Value,Push Notification,15.65,0,278,0.999,1
b2ea5374-e466-4e1f-aa06-659cf101c957,2023-03-28,2023-08-01,333,15,2,Low-Value,Push Notification,11.02,0,218,0.901,1
82f0864d-4b0e-4e38-95b6-fb3d42a4b341,2023-02-01,2023-07-15,198,16,3,Medium-Value,SMS,12.11,0,296,0.287,0
76e34f3a-5433-40b8-95f3-b1388ad08466,2023-11-29,2023-08-17,206,16,6,Medium-Value,Email,14.62,0,238,0.803,1
